Instance,Terminal,Layer,X location,Y location,Voltage
input43,VPWR,li1,8.7400,68.0000,1.799979
input42,VPWR,li1,63.0200,78.8800,1.799952
input41,VPWR,li1,87.4000,57.1200,1.799934
input40,VPWR,li1,91.0800,40.8000,1.799923
input39,VPWR,li1,8.7400,35.3600,1.799976
input38,VPWR,li1,16.1000,57.1200,1.799980
input37,VPWR,li1,14.7200,51.6800,1.799979
input36,VPWR,li1,20.7000,46.2400,1.799983
input35,VPWR,li1,34.5000,19.0400,1.799956
input34,VPWR,li1,16.1000,29.9200,1.799976
input33,VPWR,li1,83.7200,19.0400,1.799910
input32,VPWR,li1,12.4200,19.0400,1.799976
input31,VPWR,li1,24.8400,19.0400,1.799973
input30,VPWR,li1,34.5000,13.6000,1.799947
input29,VPWR,li1,47.8400,13.6000,1.799925
input28,VPWR,li1,67.6200,13.6000,1.799904
input27,VPWR,li1,51.5200,13.6000,1.799923
input26,VPWR,li1,63.9400,13.6000,1.799908
input25,VPWR,li1,84.1800,35.3600,1.799917
input24,VPWR,li1,87.4000,51.6800,1.799918
input23,VPWR,li1,83.2600,29.9200,1.799923
input22,VPWR,li1,91.0800,62.5600,1.799947
input21,VPWR,li1,91.0800,73.4400,1.799928
input20,VPWR,li1,42.3200,84.3200,1.799937
input19,VPWR,li1,61.1800,84.3200,1.799914
input18,VPWR,li1,79.5800,84.3200,1.799901
input17,VPWR,li1,91.0800,78.8800,1.799945
input16,VPWR,li1,34.9600,84.3200,1.799950
input15,VPWR,li1,25.3000,84.3200,1.799968
input14,VPWR,li1,8.7400,84.3200,1.799975
input13,VPWR,li1,8.7400,78.8800,1.799981
input12,VPWR,li1,80.5000,13.6000,1.799898
input11,VPWR,li1,8.7400,62.5600,1.799982
input10,VPWR,li1,72.2200,84.3200,1.799905
input9,VPWR,li1,91.0800,57.1200,1.799934
input8,VPWR,li1,91.0800,35.3600,1.799916
input7,VPWR,li1,16.1000,46.2400,1.799981
input6,VPWR,li1,12.4200,57.1200,1.799980
input5,VPWR,li1,12.4200,62.5600,1.799983
input4,VPWR,li1,12.4200,46.2400,1.799979
input3,VPWR,li1,29.4400,13.6000,1.799957
input2,VPWR,li1,15.1800,29.9200,1.799976
input1,VPWR,li1,77.2800,24.4800,1.799921
TAP_TAPCELL_ROW_27_145,VPWR,li1,83.0300,84.6260,1.799900
TAP_TAPCELL_ROW_27_144,VPWR,li1,70.1500,84.6260,1.799906
TAP_TAPCELL_ROW_27_143,VPWR,li1,57.2700,84.6260,1.799917
TAP_TAPCELL_ROW_27_142,VPWR,li1,44.3900,84.6260,1.799934
TAP_TAPCELL_ROW_27_141,VPWR,li1,31.5100,84.6260,1.799957
TAP_TAPCELL_ROW_27_140,VPWR,li1,18.6300,84.6260,1.799976
TAP_TAPCELL_ROW_26_139,VPWR,li1,70.1500,84.0130,1.799906
TAP_TAPCELL_ROW_26_138,VPWR,li1,44.3900,84.0130,1.799934
TAP_TAPCELL_ROW_26_137,VPWR,li1,18.6300,84.0130,1.799976
TAP_TAPCELL_ROW_25_136,VPWR,li1,83.0300,79.1860,1.799946
TAP_TAPCELL_ROW_25_135,VPWR,li1,57.2700,79.1860,1.799955
TAP_TAPCELL_ROW_25_134,VPWR,li1,31.5100,79.1860,1.799974
TAP_TAPCELL_ROW_24_133,VPWR,li1,70.1500,78.5730,1.799949
TAP_TAPCELL_ROW_24_132,VPWR,li1,44.3900,78.5730,1.799962
TAP_TAPCELL_ROW_24_131,VPWR,li1,18.6300,78.5730,1.799983
TAP_TAPCELL_ROW_23_130,VPWR,li1,83.0300,73.7460,1.799930
TAP_TAPCELL_ROW_23_129,VPWR,li1,57.2700,73.7460,1.799944
TAP_TAPCELL_ROW_23_128,VPWR,li1,31.5100,73.7460,1.799971
TAP_TAPCELL_ROW_22_127,VPWR,li1,70.1500,73.1330,1.799936
TAP_TAPCELL_ROW_22_126,VPWR,li1,44.3900,73.1330,1.799957
TAP_TAPCELL_ROW_22_125,VPWR,li1,18.6300,73.1330,1.799983
TAP_TAPCELL_ROW_21_124,VPWR,li1,83.0300,68.3060,1.799932
TAP_TAPCELL_ROW_21_123,VPWR,li1,57.2700,68.3060,1.799945
TAP_TAPCELL_ROW_21_122,VPWR,li1,31.5100,68.3060,1.799969
TAP_TAPCELL_ROW_20_121,VPWR,li1,70.1500,67.6930,1.799937
TAP_TAPCELL_ROW_20_120,VPWR,li1,44.3900,67.6930,1.799956
TAP_TAPCELL_ROW_20_119,VPWR,li1,18.6300,67.6930,1.799981
TAP_TAPCELL_ROW_19_118,VPWR,li1,83.0300,62.8660,1.799948
TAP_TAPCELL_ROW_19_117,VPWR,li1,57.2700,62.8660,1.799956
TAP_TAPCELL_ROW_19_116,VPWR,li1,31.5100,62.8660,1.799976
TAP_TAPCELL_ROW_18_115,VPWR,li1,70.1500,62.2530,1.799951
TAP_TAPCELL_ROW_18_114,VPWR,li1,44.3900,62.2530,1.799964
TAP_TAPCELL_ROW_18_113,VPWR,li1,18.6300,62.2530,1.799984
TAP_TAPCELL_ROW_17_112,VPWR,li1,83.0300,57.4260,1.799935
TAP_TAPCELL_ROW_17_111,VPWR,li1,57.2700,57.4260,1.799947
TAP_TAPCELL_ROW_17_110,VPWR,li1,31.5100,57.4260,1.799970
TAP_TAPCELL_ROW_16_109,VPWR,li1,70.1500,56.8130,1.799939
TAP_TAPCELL_ROW_16_108,VPWR,li1,44.3900,56.8130,1.799958
TAP_TAPCELL_ROW_16_107,VPWR,li1,18.6300,56.8130,1.799982
TAP_TAPCELL_ROW_15_106,VPWR,li1,83.0300,51.9860,1.799920
TAP_TAPCELL_ROW_15_105,VPWR,li1,57.2700,51.9860,1.799935
TAP_TAPCELL_ROW_15_104,VPWR,li1,31.5100,51.9860,1.799964
TAP_TAPCELL_ROW_14_103,VPWR,li1,70.1500,51.3730,1.799926
TAP_TAPCELL_ROW_14_102,VPWR,li1,44.3900,51.3730,1.799948
TAP_TAPCELL_ROW_14_101,VPWR,li1,18.6300,51.3730,1.799980
TAP_TAPCELL_ROW_13_100,VPWR,li1,83.0300,46.5460,1.799938
TAP_TAPCELL_ROW_13_99,VPWR,li1,57.2700,46.5460,1.799948
TAP_TAPCELL_ROW_13_98,VPWR,li1,31.5100,46.5460,1.799970
TAP_TAPCELL_ROW_12_97,VPWR,li1,70.1500,45.9330,1.799942
TAP_TAPCELL_ROW_12_96,VPWR,li1,44.3900,45.9330,1.799958
TAP_TAPCELL_ROW_12_95,VPWR,li1,18.6300,45.9330,1.799982
TAP_TAPCELL_ROW_11_94,VPWR,li1,83.0300,41.1060,1.799924
TAP_TAPCELL_ROW_11_93,VPWR,li1,57.2700,41.1060,1.799943
TAP_TAPCELL_ROW_11_92,VPWR,li1,31.5100,41.1060,1.799968
TAP_TAPCELL_ROW_10_91,VPWR,li1,70.1500,40.4930,1.799931
TAP_TAPCELL_ROW_10_90,VPWR,li1,44.3900,40.4930,1.799955
TAP_TAPCELL_ROW_10_89,VPWR,li1,18.6300,40.4930,1.799981
TAP_TAPCELL_ROW_9_88,VPWR,li1,83.0300,35.6660,1.799918
TAP_TAPCELL_ROW_9_87,VPWR,li1,57.2700,35.6660,1.799936
TAP_TAPCELL_ROW_9_86,VPWR,li1,31.5100,35.6660,1.799967
TAP_TAPCELL_ROW_8_85,VPWR,li1,70.1500,35.0530,1.799925
TAP_TAPCELL_ROW_8_84,VPWR,li1,44.3900,35.0530,1.799950
TAP_TAPCELL_ROW_8_83,VPWR,li1,18.6300,35.0530,1.799978
TAP_TAPCELL_ROW_7_82,VPWR,li1,83.0300,30.2260,1.799923
TAP_TAPCELL_ROW_7_81,VPWR,li1,57.2700,30.2260,1.799936
TAP_TAPCELL_ROW_7_80,VPWR,li1,31.5100,30.2260,1.799963
TAP_TAPCELL_ROW_6_79,VPWR,li1,70.1500,29.6130,1.799928
TAP_TAPCELL_ROW_6_78,VPWR,li1,44.3900,29.6130,1.799947
TAP_TAPCELL_ROW_6_77,VPWR,li1,18.6300,29.6130,1.799977
TAP_TAPCELL_ROW_5_76,VPWR,li1,83.0300,24.7860,1.799917
TAP_TAPCELL_ROW_5_75,VPWR,li1,57.2700,24.7860,1.799937
TAP_TAPCELL_ROW_5_74,VPWR,li1,31.5100,24.7860,1.799966
TAP_TAPCELL_ROW_4_73,VPWR,li1,70.1500,24.1730,1.799925
TAP_TAPCELL_ROW_4_72,VPWR,li1,44.3900,24.1730,1.799949
TAP_TAPCELL_ROW_4_71,VPWR,li1,18.6300,24.1730,1.799981
TAP_TAPCELL_ROW_3_70,VPWR,li1,83.0300,19.3460,1.799910
TAP_TAPCELL_ROW_3_69,VPWR,li1,57.2700,19.3460,1.799926
TAP_TAPCELL_ROW_3_68,VPWR,li1,31.5100,19.3460,1.799960
TAP_TAPCELL_ROW_2_67,VPWR,li1,70.1500,18.7330,1.799916
TAP_TAPCELL_ROW_2_66,VPWR,li1,44.3900,18.7330,1.799942
TAP_TAPCELL_ROW_2_65,VPWR,li1,18.6300,18.7330,1.799977
TAP_TAPCELL_ROW_1_64,VPWR,li1,83.0300,13.9060,1.799897
TAP_TAPCELL_ROW_1_63,VPWR,li1,57.2700,13.9060,1.799914
TAP_TAPCELL_ROW_1_62,VPWR,li1,31.5100,13.9060,1.799953
TAP_TAPCELL_ROW_0_61,VPWR,li1,83.0300,13.2930,1.799897
TAP_TAPCELL_ROW_0_60,VPWR,li1,70.1500,13.2930,1.799903
TAP_TAPCELL_ROW_0_59,VPWR,li1,57.2700,13.2930,1.799914
TAP_TAPCELL_ROW_0_58,VPWR,li1,44.3900,13.2930,1.799930
TAP_TAPCELL_ROW_0_57,VPWR,li1,31.5100,13.2930,1.799953
TAP_TAPCELL_ROW_0_56,VPWR,li1,18.6300,13.2930,1.799973
PHY_EDGE_ROW_27_Left_55,VPWR,li1,6.2100,84.3200,1.799975
PHY_EDGE_ROW_26_Left_54,VPWR,li1,6.2100,84.3200,1.799975
PHY_EDGE_ROW_25_Left_53,VPWR,li1,6.2100,78.8800,1.799981
PHY_EDGE_ROW_24_Left_52,VPWR,li1,6.2100,78.8800,1.799981
PHY_EDGE_ROW_23_Left_51,VPWR,li1,6.2100,73.4400,1.799982
PHY_EDGE_ROW_22_Left_50,VPWR,li1,6.2100,73.4400,1.799982
PHY_EDGE_ROW_21_Left_49,VPWR,li1,6.2100,68.0000,1.799979
PHY_EDGE_ROW_20_Left_48,VPWR,li1,6.2100,68.0000,1.799979
PHY_EDGE_ROW_19_Left_47,VPWR,li1,6.2100,62.5600,1.799982
PHY_EDGE_ROW_18_Left_46,VPWR,li1,6.2100,62.5600,1.799982
PHY_EDGE_ROW_17_Left_45,VPWR,li1,6.2100,57.1200,1.799979
PHY_EDGE_ROW_16_Left_44,VPWR,li1,6.2100,57.1200,1.799979
PHY_EDGE_ROW_15_Left_43,VPWR,li1,6.2100,51.6800,1.799978
PHY_EDGE_ROW_14_Left_42,VPWR,li1,6.2100,51.6800,1.799978
PHY_EDGE_ROW_13_Left_41,VPWR,li1,6.2100,46.2400,1.799979
PHY_EDGE_ROW_12_Left_40,VPWR,li1,6.2100,46.2400,1.799979
PHY_EDGE_ROW_11_Left_39,VPWR,li1,6.2100,40.8000,1.799978
PHY_EDGE_ROW_10_Left_38,VPWR,li1,6.2100,40.8000,1.799978
PHY_EDGE_ROW_9_Left_37,VPWR,li1,6.2100,35.3600,1.799976
PHY_EDGE_ROW_8_Left_36,VPWR,li1,6.2100,35.3600,1.799976
PHY_EDGE_ROW_7_Left_35,VPWR,li1,6.2100,29.9200,1.799974
PHY_EDGE_ROW_6_Left_34,VPWR,li1,6.2100,29.9200,1.799974
PHY_EDGE_ROW_5_Left_33,VPWR,li1,6.2100,24.4800,1.799980
PHY_EDGE_ROW_4_Left_32,VPWR,li1,6.2100,24.4800,1.799980
PHY_EDGE_ROW_3_Left_31,VPWR,li1,6.2100,19.0400,1.799975
PHY_EDGE_ROW_2_Left_30,VPWR,li1,6.2100,19.0400,1.799975
PHY_EDGE_ROW_1_Left_29,VPWR,li1,6.2100,13.6000,1.799970
PHY_EDGE_ROW_0_Left_28,VPWR,li1,6.2100,13.6000,1.799970
PHY_EDGE_ROW_27_Right_27,VPWR,li1,93.6100,84.3200,1.799898
PHY_EDGE_ROW_26_Right_26,VPWR,li1,93.6100,84.3200,1.799898
PHY_EDGE_ROW_25_Right_25,VPWR,li1,93.6100,78.8800,1.799945
PHY_EDGE_ROW_24_Right_24,VPWR,li1,93.6100,78.8800,1.799945
PHY_EDGE_ROW_23_Right_23,VPWR,li1,93.6100,73.4400,1.799928
PHY_EDGE_ROW_22_Right_22,VPWR,li1,93.6100,73.4400,1.799928
PHY_EDGE_ROW_21_Right_21,VPWR,li1,93.6100,68.0000,1.799930
PHY_EDGE_ROW_20_Right_20,VPWR,li1,93.6100,68.0000,1.799930
PHY_EDGE_ROW_19_Right_19,VPWR,li1,93.6100,62.5600,1.799947
PHY_EDGE_ROW_18_Right_18,VPWR,li1,93.6100,62.5600,1.799947
PHY_EDGE_ROW_17_Right_17,VPWR,li1,93.6100,57.1200,1.799934
PHY_EDGE_ROW_16_Right_16,VPWR,li1,93.6100,57.1200,1.799934
PHY_EDGE_ROW_15_Right_15,VPWR,li1,93.6100,51.6800,1.799918
PHY_EDGE_ROW_14_Right_14,VPWR,li1,93.6100,51.6800,1.799918
PHY_EDGE_ROW_13_Right_13,VPWR,li1,93.6100,46.2400,1.799937
PHY_EDGE_ROW_12_Right_12,VPWR,li1,93.6100,46.2400,1.799937
PHY_EDGE_ROW_11_Right_11,VPWR,li1,93.6100,40.8000,1.799923
PHY_EDGE_ROW_10_Right_10,VPWR,li1,93.6100,40.8000,1.799923
PHY_EDGE_ROW_9_Right_9,VPWR,li1,93.6100,35.3600,1.799916
PHY_EDGE_ROW_8_Right_8,VPWR,li1,93.6100,35.3600,1.799916
PHY_EDGE_ROW_7_Right_7,VPWR,li1,93.6100,29.9200,1.799922
PHY_EDGE_ROW_6_Right_6,VPWR,li1,93.6100,29.9200,1.799922
PHY_EDGE_ROW_5_Right_5,VPWR,li1,93.6100,24.4800,1.799915
PHY_EDGE_ROW_4_Right_4,VPWR,li1,93.6100,24.4800,1.799915
PHY_EDGE_ROW_3_Right_3,VPWR,li1,93.6100,19.0400,1.799909
PHY_EDGE_ROW_2_Right_2,VPWR,li1,93.6100,19.0400,1.799909
PHY_EDGE_ROW_1_Right_1,VPWR,li1,93.6100,13.6000,1.799896
PHY_EDGE_ROW_0_Right_0,VPWR,li1,93.6100,13.6000,1.799896
_890_,VPWR,li1,68.3100,51.6800,1.799927
_889_,VPWR,li1,79.8100,62.5600,1.799948
_888_,VPWR,li1,85.5600,46.2400,1.799938
_887_,VPWR,li1,87.6300,46.2400,1.799938
_886_,VPWR,li1,65.5500,40.8000,1.799934
_885_,VPWR,li1,86.2500,40.8000,1.799924
_884_,VPWR,li1,76.5900,29.9200,1.799926
_883_,VPWR,li1,89.0100,40.8000,1.799923
_882_,VPWR,li1,86.9400,51.6800,1.799918
_881_,VPWR,li1,91.7700,46.2400,1.799937
_880_,VPWR,li1,79.8100,51.6800,1.799921
_879_,VPWR,li1,85.3300,57.1200,1.799934
_878_,VPWR,li1,91.3100,68.0000,1.799930
_877_,VPWR,li1,83.9500,68.0000,1.799931
_876_,VPWR,li1,83.9500,46.2400,1.799938
_875_,VPWR,li1,84.4100,24.4800,1.799917
_874_,VPWR,li1,81.1900,35.3600,1.799919
_873_,VPWR,li1,84.4100,24.4800,1.799917
_872_,VPWR,li1,74.2900,57.1200,1.799938
_871_,VPWR,li1,76.5900,51.6800,1.799922
_870_,VPWR,li1,80.5000,51.6800,1.799921
_869_,VPWR,li1,75.2100,57.1200,1.799938
_868_,VPWR,li1,71.5300,57.1200,1.799939
_867_,VPWR,li1,77.9700,57.1200,1.799936
_866_,VPWR,li1,80.9600,57.1200,1.799935
_865_,VPWR,li1,86.4800,62.5600,1.799947
_864_,VPWR,li1,83.0300,62.5600,1.799948
_863_,VPWR,li1,70.8400,62.5600,1.799951
_862_,VPWR,li1,78.2000,62.5600,1.799949
_861_,VPWR,li1,84.4100,40.8000,1.799924
_860_,VPWR,li1,72.4500,57.1200,1.799938
_859_,VPWR,li1,67.3900,51.6800,1.799929
_858_,VPWR,li1,84.4100,35.3600,1.799917
_857_,VPWR,li1,74.5200,62.5600,1.799949
_856_,VPWR,li1,72.4500,62.5600,1.799950
_855_,VPWR,li1,68.7700,62.5600,1.799952
_854_,VPWR,li1,75.4400,68.0000,1.799934
_853_,VPWR,li1,76.1300,62.5600,1.799949
_852_,VPWR,li1,85.3300,62.5600,1.799947
_851_,VPWR,li1,79.1200,68.0000,1.799933
_850_,VPWR,li1,72.4500,68.0000,1.799936
_849_,VPWR,li1,84.4100,51.6800,1.799919
_848_,VPWR,li1,81.4200,62.5600,1.799948
_847_,VPWR,li1,84.4100,68.0000,1.799931
_846_,VPWR,li1,87.6300,73.4400,1.799929
_845_,VPWR,li1,87.6300,68.0000,1.799931
_844_,VPWR,li1,73.3700,73.4400,1.799934
_843_,VPWR,li1,77.5100,73.4400,1.799932
_842_,VPWR,li1,76.5900,68.0000,1.799934
_841_,VPWR,li1,56.3500,73.4400,1.799946
_840_,VPWR,li1,54.0500,78.8800,1.799956
_839_,VPWR,li1,55.4300,73.4400,1.799946
_838_,VPWR,li1,55.6600,68.0000,1.799947
_837_,VPWR,li1,42.5500,84.3200,1.799937
_836_,VPWR,li1,51.0600,68.0000,1.799950
_835_,VPWR,li1,48.3000,68.0000,1.799952
_834_,VPWR,li1,51.7500,68.0000,1.799950
_833_,VPWR,li1,47.6100,73.4400,1.799952
_832_,VPWR,li1,49.4500,73.4400,1.799951
_831_,VPWR,li1,73.3700,68.0000,1.799935
_830_,VPWR,li1,81.6500,68.0000,1.799932
_829_,VPWR,li1,91.7700,78.8800,1.799945
_828_,VPWR,li1,84.6400,73.4400,1.799930
_827_,VPWR,li1,84.8700,73.4400,1.799930
_826_,VPWR,li1,48.5300,78.8800,1.799960
_825_,VPWR,li1,46.9200,84.3200,1.799930
_824_,VPWR,li1,51.2900,78.8800,1.799959
_823_,VPWR,li1,51.7500,78.8800,1.799958
_822_,VPWR,li1,55.4300,78.8800,1.799956
_821_,VPWR,li1,51.5200,73.4400,1.799949
_820_,VPWR,li1,57.2700,84.3200,1.799917
_819_,VPWR,li1,66.7000,73.4400,1.799938
_818_,VPWR,li1,59.8000,73.4400,1.799942
_817_,VPWR,li1,59.5700,78.8800,1.799953
_816_,VPWR,li1,59.5700,78.8800,1.799953
_815_,VPWR,li1,63.9400,73.4400,1.799941
_814_,VPWR,li1,44.8500,78.8800,1.799962
_813_,VPWR,li1,42.5500,78.8800,1.799964
_812_,VPWR,li1,45.7700,78.8800,1.799962
_811_,VPWR,li1,43.0100,78.8800,1.799964
_810_,VPWR,li1,67.6200,84.3200,1.799908
_809_,VPWR,li1,60.7200,84.3200,1.799916
_808_,VPWR,li1,72.2200,84.3200,1.799905
_807_,VPWR,li1,68.3100,84.3200,1.799908
_806_,VPWR,li1,63.9400,84.3200,1.799911
_805_,VPWR,li1,69.0000,78.8800,1.799949
_804_,VPWR,li1,80.7300,78.8800,1.799946
_803_,VPWR,li1,67.1600,78.8800,1.799951
_802_,VPWR,li1,77.5100,78.8800,1.799947
_801_,VPWR,li1,74.2900,78.8800,1.799948
_800_,VPWR,li1,54.0500,84.3200,1.799922
_799_,VPWR,li1,62.3300,78.8800,1.799952
_798_,VPWR,li1,56.8100,78.8800,1.799955
_797_,VPWR,li1,88.3200,84.3200,1.799898
_796_,VPWR,li1,80.9600,84.3200,1.799900
_795_,VPWR,li1,88.7800,78.8800,1.799945
_794_,VPWR,li1,85.3300,78.8800,1.799945
_793_,VPWR,li1,84.1800,78.8800,1.799945
_792_,VPWR,li1,79.5800,78.8800,1.799946
_791_,VPWR,li1,87.6300,73.4400,1.799929
_790_,VPWR,li1,84.6400,84.3200,1.799900
_789_,VPWR,li1,69.2300,73.4400,1.799936
_788_,VPWR,li1,88.0900,84.3200,1.799898
_787_,VPWR,li1,76.1300,78.8800,1.799947
_786_,VPWR,li1,75.2100,73.4400,1.799933
_785_,VPWR,li1,73.8300,78.8800,1.799948
_784_,VPWR,li1,72.4500,73.4400,1.799935
_783_,VPWR,li1,78.4300,73.4400,1.799932
_782_,VPWR,li1,81.6500,73.4400,1.799930
_781_,VPWR,li1,66.9300,73.4400,1.799938
_780_,VPWR,li1,68.3100,68.0000,1.799938
_779_,VPWR,li1,71.0700,73.4400,1.799935
_778_,VPWR,li1,46.0000,68.0000,1.799954
_777_,VPWR,li1,40.9400,73.4400,1.799960
_776_,VPWR,li1,37.0300,68.0000,1.799964
_775_,VPWR,li1,37.4900,73.4400,1.799963
_774_,VPWR,li1,53.1300,73.4400,1.799949
_773_,VPWR,li1,46.0000,73.4400,1.799955
_772_,VPWR,li1,40.2500,73.4400,1.799960
_771_,VPWR,li1,34.7300,84.3200,1.799950
_770_,VPWR,li1,35.8800,68.0000,1.799964
_769_,VPWR,li1,81.6500,73.4400,1.799930
_768_,VPWR,li1,71.5300,78.8800,1.799948
_767_,VPWR,li1,91.7700,84.3200,1.799898
_766_,VPWR,li1,34.7300,78.8800,1.799970
_765_,VPWR,li1,38.4100,78.8800,1.799967
_764_,VPWR,li1,35.1900,73.4400,1.799966
_763_,VPWR,li1,36.1100,78.8800,1.799970
_762_,VPWR,li1,34.0400,68.0000,1.799966
_761_,VPWR,li1,25.5300,78.8800,1.799981
_760_,VPWR,li1,33.3500,68.0000,1.799966
_759_,VPWR,li1,29.4400,68.0000,1.799972
_758_,VPWR,li1,34.7300,73.4400,1.799966
_757_,VPWR,li1,29.6700,73.4400,1.799974
_756_,VPWR,li1,24.1500,78.8800,1.799981
_755_,VPWR,li1,40.2500,78.8800,1.799966
_754_,VPWR,li1,32.8900,73.4400,1.799968
_753_,VPWR,li1,31.9700,78.8800,1.799974
_752_,VPWR,li1,29.2100,78.8800,1.799976
_751_,VPWR,li1,27.8300,78.8800,1.799978
_750_,VPWR,li1,22.7700,78.8800,1.799984
_749_,VPWR,li1,28.7500,84.3200,1.799961
_748_,VPWR,li1,25.9900,73.4400,1.799977
_747_,VPWR,li1,25.9900,68.0000,1.799976
_746_,VPWR,li1,23.2300,73.4400,1.799981
_745_,VPWR,li1,9.2000,73.4400,1.799982
_744_,VPWR,li1,26.4500,73.4400,1.799977
_743_,VPWR,li1,16.7900,73.4400,1.799983
_742_,VPWR,li1,20.4700,73.4400,1.799984
_741_,VPWR,li1,26.6800,68.0000,1.799974
_740_,VPWR,li1,22.7700,84.3200,1.799976
_739_,VPWR,li1,17.2500,84.3200,1.799976
_738_,VPWR,li1,21.1600,78.8800,1.799984
_737_,VPWR,li1,16.3300,78.8800,1.799983
_736_,VPWR,li1,15.8700,73.4400,1.799982
_735_,VPWR,li1,20.0100,78.8800,1.799983
_734_,VPWR,li1,15.4100,78.8800,1.799982
_733_,VPWR,li1,15.8700,68.0000,1.799980
_732_,VPWR,li1,19.0900,68.0000,1.799981
_731_,VPWR,li1,22.3100,68.0000,1.799980
_730_,VPWR,li1,16.5600,68.0000,1.799981
_729_,VPWR,li1,9.8900,73.4400,1.799982
_728_,VPWR,li1,13.1100,84.3200,1.799975
_727_,VPWR,li1,13.5700,84.3200,1.799975
_726_,VPWR,li1,15.8700,62.5600,1.799984
_725_,VPWR,li1,13.5700,62.5600,1.799983
_724_,VPWR,li1,20.4700,68.0000,1.799982
_723_,VPWR,li1,20.9300,62.5600,1.799985
_722_,VPWR,li1,22.3100,62.5600,1.799983
_721_,VPWR,li1,39.7900,68.0000,1.799960
_720_,VPWR,li1,43.7000,62.5600,1.799964
_719_,VPWR,li1,39.7900,62.5600,1.799967
_718_,VPWR,li1,27.3700,62.5600,1.799978
_717_,VPWR,li1,23.2300,68.0000,1.799980
_716_,VPWR,li1,39.1000,68.0000,1.799960
_715_,VPWR,li1,34.7300,62.5600,1.799973
_714_,VPWR,li1,9.8900,68.0000,1.799979
_713_,VPWR,li1,19.0900,73.4400,1.799983
_712_,VPWR,li1,32.8900,57.1200,1.799968
_711_,VPWR,li1,31.0500,62.5600,1.799976
_710_,VPWR,li1,30.1300,62.5600,1.799976
_709_,VPWR,li1,37.4900,57.1200,1.799963
_708_,VPWR,li1,40.4800,62.5600,1.799967
_707_,VPWR,li1,41.6300,57.1200,1.799960
_706_,VPWR,li1,62.7900,62.5600,1.799953
_705_,VPWR,li1,45.5400,57.1200,1.799956
_704_,VPWR,li1,54.0500,57.1200,1.799949
_703_,VPWR,li1,59.5700,62.5600,1.799955
_702_,VPWR,li1,33.3500,62.5600,1.799973
_701_,VPWR,li1,27.8300,62.5600,1.799978
_700_,VPWR,li1,28.5200,57.1200,1.799973
_699_,VPWR,li1,60.0300,68.0000,1.799944
_698_,VPWR,li1,63.7100,68.0000,1.799942
_697_,VPWR,li1,67.3900,62.5600,1.799952
_696_,VPWR,li1,54.0500,62.5600,1.799957
_695_,VPWR,li1,54.0500,62.5600,1.799957
_694_,VPWR,li1,57.2700,62.5600,1.799956
_693_,VPWR,li1,56.3500,57.1200,1.799947
_692_,VPWR,li1,60.9500,57.1200,1.799945
_691_,VPWR,li1,48.7600,57.1200,1.799954
_690_,VPWR,li1,45.7700,51.6800,1.799946
_689_,VPWR,li1,63.7100,57.1200,1.799943
_688_,VPWR,li1,46.6900,62.5600,1.799962
_687_,VPWR,li1,47.1500,57.1200,1.799954
_686_,VPWR,li1,63.9400,51.6800,1.799930
_685_,VPWR,li1,66.9300,68.0000,1.799938
_684_,VPWR,li1,65.0900,62.5600,1.799952
_683_,VPWR,li1,62.3300,68.0000,1.799942
_682_,VPWR,li1,62.5600,62.5600,1.799953
_681_,VPWR,li1,51.7500,51.6800,1.799940
_680_,VPWR,li1,60.4900,57.1200,1.799945
_679_,VPWR,li1,63.9400,51.6800,1.799930
_678_,VPWR,li1,51.2900,57.1200,1.799952
_677_,VPWR,li1,54.9700,51.6800,1.799938
_676_,VPWR,li1,59.1100,51.6800,1.799934
_675_,VPWR,li1,48.5300,51.6800,1.799944
_674_,VPWR,li1,53.8200,40.8000,1.799945
_673_,VPWR,li1,54.5100,46.2400,1.799950
_672_,VPWR,li1,65.5500,57.1200,1.799941
_671_,VPWR,li1,66.4700,57.1200,1.799941
_670_,VPWR,li1,60.4900,46.2400,1.799947
_669_,VPWR,li1,59.5700,46.2400,1.799947
_668_,VPWR,li1,57.2700,46.2400,1.799948
_667_,VPWR,li1,49.9100,46.2400,1.799953
_666_,VPWR,li1,49.9100,46.2400,1.799953
_665_,VPWR,li1,38.8700,40.8000,1.799960
_664_,VPWR,li1,35.6500,57.1200,1.799965
_663_,VPWR,li1,34.0400,46.2400,1.799968
_662_,VPWR,li1,45.7700,46.2400,1.799957
_661_,VPWR,li1,40.0200,35.3600,1.799954
_660_,VPWR,li1,43.9300,35.3600,1.799950
_659_,VPWR,li1,41.1700,46.2400,1.799961
_658_,VPWR,li1,41.1700,35.3600,1.799954
_657_,VPWR,li1,40.9400,40.8000,1.799957
_656_,VPWR,li1,35.1900,40.8000,1.799964
_655_,VPWR,li1,55.6600,51.6800,1.799938
_654_,VPWR,li1,58.6500,51.6800,1.799934
_653_,VPWR,li1,60.9500,51.6800,1.799932
_652_,VPWR,li1,36.5700,51.6800,1.799957
_651_,VPWR,li1,41.1700,51.6800,1.799951
_650_,VPWR,li1,35.6500,46.2400,1.799968
_649_,VPWR,li1,35.1900,51.6800,1.799959
_648_,VPWR,li1,29.6700,51.6800,1.799966
_647_,VPWR,li1,28.9800,51.6800,1.799970
_646_,VPWR,li1,27.3700,51.6800,1.799970
_645_,VPWR,li1,20.4700,51.6800,1.799980
_644_,VPWR,li1,15.1800,51.6800,1.799979
